database	center	child	timepoint	bin	bin_name	gene	count	type
HMO	K	K16	7	2	K16_7_bin_002	B_longum_BLLJ08355_BLLJ08385-7.3	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_longum_BLLJ08355_BLLJ08385-7.4	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.3	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.2	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.1	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.22	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_longum_BLNG_01254-BLNG_01264-11.3	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_pseudocatenulatum_BBPC_RS08935_RS08975-9.8	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.12	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.14	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.13	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.20	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.19	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.18	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_longum_BLNG_01254-BLNG_01264-11.4	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.24	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.25	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.26	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.27	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.28	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.29	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.30	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.31	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.20	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_breve_UCC2003_BBR_RS13075-BBR_RS13100-6.5	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_breve_UCC2003_BBR_RS13075-BBR_RS13100-6.1	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_pseudocatenulatum_BBPC_RS08935_RS08975-9.4	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_longum_BLNG_01254-BLNG_01264-11.5	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.1	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.2	1	bin
HMO	K	K16	7	2	K16_7_bin_002	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.3	1	bin
HMO	K	K17	7	contig	K17-7-contig	B_infantis_BLON_RS12095_RS122215-31.3	1	contig
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.3	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.20	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.19	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.18	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_pseudocatenulatum_BBPC_RS08935_RS08975-9.4	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_longum_BLNG_01254-BLNG_01264-11.5	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.1	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.2	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.20	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.3	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.4	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.5	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.6	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_longum_BLLJ08355_BLLJ08385-7.1	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_longum_BLLJ08355_BLLJ08385-7.2	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_longum_BLLJ08355_BLLJ08385-7.3	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_longum_BLLJ08355_BLLJ08385-7.4	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.3	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.2	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.1	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.12	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.10	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.9	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.8	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.7	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.6	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.5	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.4	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.14	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.13	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.24	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.25	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.26	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.27	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.28	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.29	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.30	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.31	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_infantis_BLON_RS12095_RS122215-31.22	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS13075-BBR_RS13100-6.1	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_breve_UCC2003_BBR_RS13075-BBR_RS13100-6.5	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_longum_BLNG_01254-BLNG_01264-11.3	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_pseudocatenulatum_BBPC_RS08935_RS08975-9.8	1	bin
HMO	K	K17	7	1	K17_7_bin_001	B_longum_BLNG_01254-BLNG_01264-11.4	1	bin
HMO	K	K17	7	2	K17_7_bin_002	none	1	none
HMO	K	K18	1	1	K18_1_bin_001	none	1	none
HMO	K	K18	1	2	K18_1_bin_002	none	1	none
HMO	K	K18	7	1	K18_7_bin_001	none	1	none
HMO	K	K18	7	2	K18_7_bin_002	B_longum_BLNG_01254-BLNG_01264-11.3	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_pseudocatenulatum_BBPC_RS08935_RS08975-9.8	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.1	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.2	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS13075-BBR_RS13100-6.1	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS13075-BBR_RS13100-6.5	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.4	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.5	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.6	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_longum_BLLJ08355_BLLJ08385-7.1	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_longum_BLLJ08355_BLLJ08385-7.2	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_longum_BLLJ08355_BLLJ08385-7.3	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_longum_BLLJ08355_BLLJ08385-7.4	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.3	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.2	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS18650-BBR_RS18675-6.1	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.20	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.19	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.18	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.24	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.25	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.26	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.27	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.28	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.29	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.30	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.31	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.20	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_breve_UCC2003_BBR_RS18490-BBR_RS18520-6.3	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_infantis_BLON_RS12095_RS122215-31.22	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_longum_BLNG_01254-BLNG_01264-11.4	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_pseudocatenulatum_BBPC_RS08935_RS08975-9.4	1	bin
HMO	K	K18	7	2	K18_7_bin_002	B_longum_BLNG_01254-BLNG_01264-11.5	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.10	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.9	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.8	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.7	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.6	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.5	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.4	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.12	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.14	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.13	1	bin
HMO	K	K18	7	3	K18_7_bin_003	B_infantis_BLON_RS12095_RS122215-31.3	1	bin
HMO	K	K18	7	4	K18_7_bin_004	none	1	none
HMO	K	K18	7	5	K18_7_bin_005	none	1	none
HMO	K	K18	7	6	K18_7_bin_006	none	1	none
HMO	K	K18	7	7	K18_7_bin_007	none	1	none
HMO	K	K18	7	8	K18_7_bin_008	none	1	none
HMO	L	L02	3	1	L02_3_bin_001	none	1	none
HMO	L	L02	3	2	L02_3_bin_002	none	1	none
HMO	L	L02	7	1	L02_7_bin_001	none	1	none
HMO	L	L05	3	1	L05_3_bin_001	none	1	none
HMO	L	L05	3	2	L05_3_bin_002	none	1	none
HMO	L	L05	7	1	L05_7_bin_001	none	1	none
HMO	L	L05	7	2	L05_7_bin_002	none	1	none
HMO	L	L05	7	3	L05_7_bin_003	none	1	none
HMO	L	L07	7	1	L07_7_bin_001	none	1	none
HMO	L	L07	7	2	L07_7_bin_002	none	1	none
HMO	L	L08	7	1	L08_7_bin_001	none	1	none
HMO	L	L08	7	2	L08_7_bin_002	none	1	none
HMO	L	L09	7	1	L09_7_bin_001	none	1	none
HMO	L	L10	7	1	L10_7_bin_001	none	1	none
HMO	L	L10	7	2	L10_7_bin_002	none	1	none
HMO	L	L11	7	1	L11_7_bin_001	none	1	none
HMO	L	L11	7	2	L11_7_bin_002	none	1	none
HMO	L	L11	7	3	L11_7_bin_003	none	1	none
HMO	L	L18	1	1	L18_1_bin_001	none	1	none
HMO	L	L18	1	2	L18_1_bin_002	none	1	none
HMO	L	L18	3	1	L18_3_bin_001	none	1	none
HMO	L	L18	3	2	L18_3_bin_002	none	1	none
HMO	L	L18	7	1	L18_7_bin_001	none	1	none
HMO	L	L18	1	3	L18_1_bin_003	none	1	none
HMO	L	L18	1	4	L18_1_bin_004	none	1	none
